SRC_random Query: Medium,Depth,BBoxes,Data Size
"[95619, 70694, 188850, 163925]",1,"[69337, 9783, 474275, 219328]",309
"[296878, 84103, 390109, 177334]",1,"[69337, 9783, 474275, 219328]",309
"[256546, 89830, 349777, 183061]",1,"[69337, 9783, 474275, 219328]",309
"[13405, 323797, 106636, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[25857, 163827, 119088, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[122021, 70356, 215252, 163587]",1,"[69337, 9783, 474275, 219328]",309
"[144317, 143348, 237548, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[244010, 262577, 337241, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[124787, 149552, 218018, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[363868, 325293, 457099, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[299673, 237042, 392904, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[247276, 166722, 340507, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[240977, 123036, 334208, 216267]",1,"[69337, 9783, 474275, 219328]",309
"[320012, 292942, 413243, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[228047, 63626, 321278, 156857]",1,"[69337, 9783, 474275, 219328]",309
"[227345, 213673, 320576, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[113285, 72115, 206516, 165346]",1,"[69337, 9783, 474275, 219328]",309
"[198914, 338957, 292145, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[349602, 350121, 442833, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[303183, 135190, 396414, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[353678, 18502, 446909, 111733]",1,"[69337, 9783, 474275, 219328]",309
"[270514, 364175, 363745, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[43969, 18930, 137200, 112161]",0,"[8117, 9783, 474275, 219328]",617
"[221552, 195257, 314783, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[113446, 115591, 206677, 208822]",1,"[69337, 9783, 474275, 219328]",309
"[180834, 236531, 274065, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[65254, 32113, 158485, 125344]",0,"[8117, 9783, 474275, 219328]",617
"[265753, 235021, 358984, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[168634, 151360, 261865, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[212241, 327022, 305472, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[154070, 208847, 247301, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[311918, 89022, 405149, 182253]",1,"[69337, 9783, 474275, 219328]",309
"[337526, 73688, 430757, 166919]",1,"[69337, 9783, 474275, 219328]",309
"[16825, 44197, 110056, 137428]",0,"[8117, 9783, 474275, 219328]",617
"[98791, 30233, 192022, 123464]",1,"[69337, 9783, 474275, 219328]",309
"[174580, 326723, 267811, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[199023, 285903, 292254, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[253202, 236722, 346433, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[114400, 218406, 207631, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[39951, 195321, 133182, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[363923, 272078, 457154, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[209306, 352946, 302537, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[352614, 248301, 445845, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[306042, 322823, 399273, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[219179, 307093, 312410, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[140940, 323410, 234171, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[316777, 65914, 410008, 159145]",1,"[69337, 9783, 474275, 219328]",309
"[341611, 99249, 434842, 192480]",1,"[69337, 9783, 474275, 219328]",309
"[158373, 97964, 251604, 191195]",1,"[69337, 9783, 474275, 219328]",309
"[341567, 352866, 434798, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[297865, 312923, 391096, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[290770, 220302, 384001, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[143116, 81109, 236347, 174340]",1,"[69337, 9783, 474275, 219328]",309
"[351238, 309659, 444469, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[50445, 171169, 143676, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[236253, 167297, 329484, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[235866, 331729, 329097, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[9551, 269093, 102782, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[115418, 282550, 208649, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[157097, 114571, 250328, 207802]",1,"[69337, 9783, 474275, 219328]",309
"[15075, 326218, 108306, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[362236, 278161, 455467, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[169334, 59194, 262565, 152425]",1,"[69337, 9783, 474275, 219328]",309
"[221254, 198031, 314485, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[208507, 199922, 301738, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[327046, 208695, 420277, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[118340, 171992, 211571, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[12321, 38864, 105552, 132095]",0,"[8117, 9783, 474275, 219328]",617
"[61672, 334727, 154903, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[272156, 375376, 365387, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[342445, 348719, 435676, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[226858, 65939, 320089, 159170]",1,"[69337, 9783, 474275, 219328]",309
"[225497, 184338, 318728, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[337211, 123267, 430442, 216498]",1,"[69337, 9783, 474275, 219328]",309
"[186462, 183284, 279693, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[379659, 190479, 472890, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[201819, 85131, 295050, 178362]",1,"[69337, 9783, 474275, 219328]",309
"[171965, 186114, 265196, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[52198, 141587, 145429, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[187704, 342985, 280935, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[151882, 342150, 245113, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[155798, 87740, 249029, 180971]",1,"[69337, 9783, 474275, 219328]",309
"[224442, 314701, 317673, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[215806, 123845, 309037, 217076]",1,"[69337, 9783, 474275, 219328]",309
"[327402, 62935, 420633, 156166]",1,"[69337, 9783, 474275, 219328]",309
"[128638, 149202, 221869, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[242935, 336325, 336166, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[75950, 157349, 169181, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[80695, 152849, 173926, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[32892, 13047, 126123, 106278]",0,"[8117, 9783, 474275, 219328]",617
"[133417, 197797, 226648, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[182933, 353523, 276164, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[336284, 69294, 429515, 162525]",1,"[69337, 9783, 474275, 219328]",309
"[372365, 244713, 465596, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[342227, 39325, 435458, 132556]",1,"[69337, 9783, 474275, 219328]",309
"[151505, 88623, 244736, 181854]",1,"[69337, 9783, 474275, 219328]",309
"[263555, 121549, 356786, 214780]",1,"[69337, 9783, 474275, 219328]",309
"[127605, 182951, 220836, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[56168, 63897, 149399, 157128]",0,"[8117, 9783, 474275, 219328]",617
"[145818, 265328, 239049, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[253596, 168082, 346827, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[228648, 198655, 321879, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[312061, 292922, 405292, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[105348, 55806, 198579, 149037]",1,"[69337, 9783, 474275, 219328]",309
"[69670, 74146, 162901, 167377]",1,"[69337, 9783, 474275, 219328]",309
"[219585, 150803, 312816, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[53143, 292974, 146374, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[318471, 380103, 411702, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[160014, 281692, 253245, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[95396, 377262, 188627, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[256099, 225579, 349330, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[137026, 204147, 230257, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[151574, 150146, 244805, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[180781, 99746, 274012, 192977]",1,"[69337, 9783, 474275, 219328]",309
"[144052, 122005, 237283, 215236]",1,"[69337, 9783, 474275, 219328]",309
"[59691, 160916, 152922, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[210811, 218007, 304042, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[185768, 251873, 278999, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[58100, 359793, 151331, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[44462, 301013, 137693, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[135736, 94761, 228967, 187992]",1,"[69337, 9783, 474275, 219328]",309
"[248020, 107418, 341251, 200649]",1,"[69337, 9783, 474275, 219328]",309
"[313237, 196947, 406468, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[147479, 26972, 240710, 120203]",1,"[69337, 9783, 474275, 219328]",309
"[79671, 12101, 172902, 105332]",1,"[69337, 9783, 474275, 219328]",309
"[372675, 201029, 465906, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[241056, 157932, 334287, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[354823, 304632, 448054, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[171212, 376009, 264443, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[337270, 180624, 430501, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[101917, 352602, 195148, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[15904, 311608, 109135, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[163686, 93838, 256917, 187069]",1,"[69337, 9783, 474275, 219328]",309
"[21826, 238949, 115057, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[240641, 71202, 333872, 164433]",1,"[69337, 9783, 474275, 219328]",309
"[237445, 359858, 330676, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[375531, 344315, 468762, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[256013, 51266, 349244, 144497]",1,"[69337, 9783, 474275, 219328]",309
"[26611, 251894, 119842, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[360683, 237147, 453914, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[126189, 152611, 219420, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[75170, 318366, 168401, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[258802, 242149, 352033, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[53267, 348026, 146498, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[193447, 374173, 286678, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[225241, 291358, 318472, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[170449, 268368, 263680, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[256163, 244618, 349394, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[172389, 305745, 265620, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[170181, 51644, 263412, 144875]",1,"[69337, 9783, 474275, 219328]",309
"[68284, 63901, 161515, 157132]",0,"[8117, 9783, 474275, 219328]",617
"[47931, 137236, 141162, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[368661, 230709, 461892, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[239449, 43933, 332680, 137164]",1,"[69337, 9783, 474275, 219328]",309
"[317782, 252093, 411013, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[345160, 19992, 438391, 113223]",1,"[69337, 9783, 474275, 219328]",309
"[291883, 101578, 385114, 194809]",1,"[69337, 9783, 474275, 219328]",309
"[82420, 352537, 175651, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[223699, 302272, 316930, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[366223, 181636, 459454, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[95504, 368999, 188735, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[184035, 90617, 277266, 183848]",1,"[69337, 9783, 474275, 219328]",309
"[135670, 260221, 228901, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[213662, 96932, 306893, 190163]",1,"[69337, 9783, 474275, 219328]",309
"[58885, 199759, 152116, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[91660, 246987, 184891, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[58916, 87967, 152147, 181198]",0,"[8117, 9783, 474275, 219328]",617
"[182224, 27708, 275455, 120939]",1,"[69337, 9783, 474275, 219328]",309
"[370347, 68181, 463578, 161412]",1,"[69337, 9783, 474275, 219328]",309
"[164861, 171649, 258092, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[151982, 99364, 245213, 192595]",1,"[69337, 9783, 474275, 219328]",309
"[314981, 357898, 408212, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[116830, 214029, 210061, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[255683, 300132, 348914, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[18548, 149414, 111779, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[339829, 217834, 433060, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[306733, 66902, 399964, 160133]",1,"[69337, 9783, 474275, 219328]",309
"[163835, 201960, 257066, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[291077, 297633, 384308, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[208360, 159425, 301591, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[162981, 49896, 256212, 143127]",1,"[69337, 9783, 474275, 219328]",309
"[243529, 373528, 336760, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[126291, 159825, 219522, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[256589, 18983, 349820, 112214]",1,"[69337, 9783, 474275, 219328]",309
"[133151, 17574, 226382, 110805]",1,"[69337, 9783, 474275, 219328]",309
"[65643, 19766, 158874, 112997]",0,"[8117, 9783, 474275, 219328]",617
"[183910, 230256, 277141, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[83002, 164620, 176233, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[28674, 62100, 121905, 155331]",0,"[8117, 9783, 474275, 219328]",617
"[59547, 169699, 152778, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[253810, 169211, 347041, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[81596, 232768, 174827, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[141489, 197741, 234720, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[144135, 227632, 237366, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[229292, 311243, 322523, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[279077, 171491, 372308, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[310831, 261074, 404062, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[237189, 133009, 330420, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[376986, 337688, 470217, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[102105, 357781, 195336, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[246495, 158440, 339726, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[78426, 59205, 171657, 152436]",1,"[69337, 9783, 474275, 219328]",309
"[303526, 103555, 396757, 196786]",1,"[69337, 9783, 474275, 219328]",309
"[75853, 139824, 169084, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[155672, 153345, 248903, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[63734, 174211, 156965, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[66577, 10363, 159808, 103594]",0,"[8117, 9783, 474275, 219328]",617
"[111330, 42431, 204561, 135662]",1,"[69337, 9783, 474275, 219328]",309
"[310511, 369127, 403742, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[174823, 285951, 268054, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[31698, 147822, 124929, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[324076, 349759, 417307, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[263021, 232221, 356252, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[71105, 97475, 164336, 190706]",1,"[69337, 9783, 474275, 219328]",309
"[142852, 367016, 236083, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[377909, 110349, 471140, 203580]",1,"[69337, 9783, 474275, 219328]",309
"[129602, 321644, 222833, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[172655, 102451, 265886, 195682]",1,"[69337, 9783, 474275, 219328]",309
"[27723, 35590, 120954, 128821]",0,"[8117, 9783, 474275, 219328]",617
"[8719, 110584, 101950, 203815]",0,"[8117, 9783, 474275, 219328]",617
"[57781, 368364, 151012, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[34149, 267721, 127380, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[56114, 168844, 149345, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[111151, 272586, 204382, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[194876, 339310, 288107, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[231793, 91919, 325024, 185150]",1,"[69337, 9783, 474275, 219328]",309
"[134233, 377064, 227464, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[271564, 372171, 364795, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[299370, 313060, 392601, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[95187, 246137, 188418, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[209788, 113722, 303019, 206953]",1,"[69337, 9783, 474275, 219328]",309
"[36250, 286030, 129481, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[332067, 332494, 425298, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[232129, 306313, 325360, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[266497, 86785, 359728, 180016]",1,"[69337, 9783, 474275, 219328]",309
"[221504, 327781, 314735, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[278248, 274370, 371479, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[367003, 48423, 460234, 141654]",1,"[69337, 9783, 474275, 219328]",309
"[98477, 309218, 191708, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[96881, 173853, 190112, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[333911, 92143, 427142, 185374]",1,"[69337, 9783, 474275, 219328]",309
"[329233, 223843, 422464, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[197197, 343992, 290428, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[331288, 229602, 424519, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[355772, 226807, 449003, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[160323, 116484, 253554, 209715]",1,"[69337, 9783, 474275, 219328]",309
"[220501, 221697, 313732, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[314872, 226704, 408103, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[270608, 377235, 363839, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[125852, 249577, 219083, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[53096, 13502, 146327, 106733]",0,"[8117, 9783, 474275, 219328]",617
"[367250, 367010, 460481, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[318646, 257696, 411877, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[284128, 26864, 377359, 120095]",1,"[69337, 9783, 474275, 219328]",309
"[178345, 184690, 271576, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[178134, 261718, 271365, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[340450, 309237, 433681, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[156286, 309340, 249517, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[286074, 45499, 379305, 138730]",1,"[69337, 9783, 474275, 219328]",309
"[40139, 43417, 133370, 136648]",0,"[8117, 9783, 474275, 219328]",617
"[375919, 163088, 469150, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[104783, 151344, 198014, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[135809, 357307, 229040, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[54050, 57786, 147281, 151017]",0,"[8117, 9783, 474275, 219328]",617
"[307622, 107733, 400853, 200964]",1,"[69337, 9783, 474275, 219328]",309
"[25948, 167202, 119179, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[237081, 142404, 330312, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[52396, 275738, 145627, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[327019, 25239, 420250, 118470]",1,"[69337, 9783, 474275, 219328]",309
"[18023, 76122, 111254, 169353]",0,"[8117, 9783, 474275, 219328]",617
"[357522, 130715, 450753, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[52266, 230899, 145497, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[76833, 378554, 170064, 219328]",1,"[69337, 9783, 474275, 219328]",309
